name,count
0x61dc8f6d0bbfbf60f6ddc3cccca8cd0400f670ee,0.08029710157147298
0xd24400ae8bfebb18ca49be86258a3c749cf46853,0.1
0x8468d8bb2647a94ed13dcb70868b4340607fa8d1,0.04899463
0xd24400ae8bfebb18ca49be86258a3c749cf46853,0.5
0xe57c0a60b58aec10d764ed42b3477f276dae5401,4.10502291
0xc8f8e2f59dd95ff67c3d39109eca2e2a017d4c8a,3.0
0x9f679ef626b341afe058b40058e115ce208a3d2b,0.05
0x7938376cdd0b26a840f597d9987fdcd26e783fa5,0.04
0x265741565e0c69e6ad512ebe23375cbfb96d7f36,0.006
0x8d9e2816a3bcd09f667e1cc625dd256e509f4aea,0.00335900780433402
0x61cf562f84a270af30be239adeed0c4b3767b99e,0.02
0x708396f17127c42383e3b9014072679b2f60b82f,0.145
0x339d41bfeda98b0b726a0f2e071ebfe8509086a3,0.2
0x339d41bfeda98b0b726a0f2e071ebfe8509086a3,0.2
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0.01121202
0x7f20d45002a96a301fcbb07434569c713c05d8ee,0.011
0xa3f80e5d19f5fbecd6c0a7b7eb6f82d4b9c168a2,0.5
0xeaf2bfb743cad652376d5ddc28caed6aba630274,0.01
0x244ec7edfdea8e6e6fbe3f8ab70cf5c706d5c1a9,0.03697058
0xdfeb90c1396fd855a0e6bf3021004437f142abfc,0.03954077
0xed9f554a75034eddfafb26a3b5d4174f93334c45,4.0
0x8bebdb7f971d126bed0084c4cc651be40bee0519,1.0
0x214ce2a5f7a43eb6e58c50994011dfa13132227c,0.25
0xb0d264f5ed28af635911ed74dd4a1c0732766bef,0.1
0xf555ea7a85c2cf13db640148e2d4c8a8027e8ef4,1.0
0x14eb2c3b11e730ee9d0b85c6c8605bc4c9731b88,0.39929883
0xf85385347f56819c316939434d427d0c9537eddc,1.0
0xa0a9c9d34ac561af2c6a64feb28e03844638c90e,0.002
0x0013db3b2165f5dba0901de230a572288c2bc4f2,1.0
0x7086ee078ff457f5f2c59cd140e79b2ebbc0e89c,0.03
0x96c825a14934a121e60fc3b2d5926b0f1f47802c,0.02
0xd551234ae421e3bcba99a0da6d736074f22192ff,0.0263612
0xb06c679cf48241bd0e92824fd7252fb2388aa73a,5.0
0x473b4afe6efd6f70894252f4a0877cbbeb222a2f,0.1
0x1f70ab7a96554f0cc1f6a4c57f2b244e8cba2f92,0.15
0xe0f0cfde7ee664943906f17f7f14342e76a5cec7,0.045
0x7989e741e0859b8c46475424c1a4a95d7f91eea3,0.5
0x60e3ced803bb4b12bfcfe4ad59e5b1fb9b8c45aa,5.0
0x8f1f22da6ac45f688a33ee5092f77134080701da,0.05
0xc4ba268ec63e6043d017cf586d72ef3004068592,0.00866153406775474
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0.07
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x57a4e47b8e4daadcc340ff1e1733c93a9456b4dc,0.1036976
0x5e91a95f9ce92c66f2b31261d92ff6d3d08a05e4,1.0
0x87cebfed48e72a95b653b46f9435ed3146ab816a,0.04
0x8f22f2063d253846b53609231ed80fa571bc0c8f,0.04778
0x57155c668553b8068429336e81be78af2c10dd7c,1.0
0x708396f17127c42383e3b9014072679b2f60b82f,0.4489144
0xdd963ec4c0841f719f1cf88a2e9ba5a65c14a8f1,0.2
0xd6dbec91e74e159f5d45c24f9ecf3aa6aced36e9,0.095
0xce69bee18184a94cf0a65d90d5ed2fa91adab11e,0.02
0x259f2bbc820b7c3c56f87e8cffea3e45b752e41c,0.04
0x153ef70b5318f91da3b07ac5a413e6750e3326d4,0.01704697
0x421f45bcffcdc92c2a174d453d2953aacd26e2ef,0.966
0xe4b6ca3cf83b52028639bd73ddf86b2e1113ff7e,0.01882856
0x0f2cd0c6474594b2d3830e1076f40d6828641a0f,0.0094
0xfedae1293be23879db8c1be11803382a5345c328,0.2
0xc951053d325de4099ba9cb1a93db59af4388f7ec,2.0
0x5f5dd36269589329ea4c4618f0fa562debbd99e5,0.03773571
0x7e950b1bc3f8547bead34fa29fd2282ceb3f693d,0.01117
0x91e03ca709c1950e621060e64ddebdc3b7c6dede,0.1
0x46340b20830761efd32832a74d7169b29feb9758,0.24
0xc43ee4634aed3796971cce43e64b696d4de4ca83,0.1
0xe0f0cfde7ee664943906f17f7f14342e76a5cec7,0.195
0x1c9e5aba9bce815ed3bb7d9455931b84c56d5114,1.0
0xc9d483b27701a1299c09872b813bf9cb8251475a,0.25
0xc9d483b27701a1299c09872b813bf9cb8251475a,0.25
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x34f2ac0dd90b768b382e981e50312333a7a1a69d,0.03
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x02aca9872da2e7eb9a0b06f80e41460b78be83e8,0.117
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0xa028c80cbbb08f224437786d354a69785c6c2757,1.00004546
0xf71eb59210eed86e727d76f434a2694238213deb,0.01
0xf71eb59210eed86e727d76f434a2694238213deb,0.01
0x9d6604221972a32d8a914250ea5930195c90fb9a,0.00284179
0x3ca82c439d61eee9ca61a2eea3fa4d05522a5586,0.00932119390772953
0x99b4212a657a50ecc75d34533dc9b01d6649df75,0.02
0xa02bfd4376c12983a9749e609b209a87ed3e287c,1.0
0x162e4456ce97f0ab9969cc3a02d9335a5a08f9a6,0.00915155
0x3af03d526e76879eeca608bb15d59835586b4529,0.04210894
0xdff3537f07dd448160735fd75a94fab30294233a,0.0208
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0.025
0x0e69e5b7f834cd1210d85713476d749795bc2b70,0.05
0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,0.063
0x34f70c67d496cf219b02f4a1ffccd4087fbb1c88,0.03423691
0xd551234ae421e3bcba99a0da6d736074f22192ff,0.245
0x0154d25120ed20a516fe43991702e7463c5a6f6e,1.0
0x41d35658be460e4207224cb735c2b0369863f7ac,0.03786645
0x91adf14f4c0782634e04dfc6e9be16d950aa4daa,0.05550204
0x460702337fbcbd6d205dcea1f80b45e99181cf42,0.3815352214239658
0x4ccc0aa065a37a3589e2db6e165d2f8f522e9fa2,0.2
0xb7ca40beb56d3af5f2ec84ce0f5f815b35528e4b,0.09
0x93528aea3d05563036e09f9367e157f8266a0aee,0.18698789
0x3f082ad7d22a5346da79f45e554e6f735e1ceea6,0.05493721
0x564286362092d8e7936f0549571a803b203aaced,0.015
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0xec0a73cc9b682695959611727da874afd8440c21,0.04
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0xd551234ae421e3bcba99a0da6d736074f22192ff,0.039
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.9975
0xf3d07cf035d806775e53b41a4dbb4a5a45ba9da0,0.1
0x46340b20830761efd32832a74d7169b29feb9758,0.01
0xaddfbf7718b9bfd16567c7c206be5c20507790c6,4.0
0xcc6f3815128b7b4655b1487fd521a79af45fa1af,0.4
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,1.0
0xc49e71b3f1cf4f6bdfddb58b47b5b923bd22e12d,2.5
0x95420c8f22c95e94f0c443d4c075b819644014b0,0.07
0x95420c8f22c95e94f0c443d4c075b819644014b0,0.07
0xd24400ae8bfebb18ca49be86258a3c749cf46853,0.180802
0xd09d004d3e36c5b43370116a2ba65f752161a98d,1.0
0x06234a4e76683244099201277f1c51878494c69a,0.0732404888070223
0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0.04
0x87a2ae673c34a740ee98aa80cc223963b0cca007,0.01830878
0x50d297cee576b7a9abd893580a2d0b5c49c3274d,0.075
0xba0111f5ec1b6f2f092e9730f5f64840f3b42c95,0.04
0x1ba7a4c3b64e1c22462d7357b3111e210e172726,0.00926224376002638
0x7df55f2db1a5d2dbdd3409889df2b6e191052f53,0.03
0x03e7ca02368fd9a44825ee2dee39993cba56cee2,0.00367813
0x825b9fc813409cd26f6b2bf94e636502e37d0068,0.00668405
0x85b931a32a0725be14285b66f1a22178c672d69b,0.125
0xb43fb3e80ae805fcb8a76160cd3f10e48ee3a019,0.9
0x73f8fc2e74302eb2efda125a326655acf0dc2d1b,0.19646004
0x04c670b89907d9740c2f8683e397096d040b0682,0.05414302421276043
0x4c026d5d6a7fe1b2e2b28b916ef2016f6058f7b4,0.01212
0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.1971
0xea674fdde714fd979de3edf0f56aa9716b898ec8,0.10010972666073589
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0xf1d9f2b3925a35cea3e251ea43f09545caf0637e,0.0219923277
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0.09130852
0x2b677f4c8614d037483f0cd3837c9941ca418723,0.03649608397019
0xe48b30a67b61132c47c0dfb0855ae1171c320fd3,0.02
0x0c3cc503eae928ed6b5b01b8a9ee8de2855d03ac,2.0
0x2486bc5d229741877864f114b130fe4c119aec4a,0.04
0x1c79cb8ce8c3695ed871e4d4e4519d937630832d,0.1
0xc71688dd9a430d9b115972c7f3150d2aa68542cb,0.007386045
0x4d997c89bc659a3e8452038a8101161e7e7e53a7,0.01816352256091137
0x76092ac299c3280db9734d3c859738384cdd8955,1.0
0xa1451f2bc20b1b1f480bcbba83dfe015a1074f32,0.18059534
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.002
0x07f0eb0c571b6cfd90d17b5de2cc51112fb95915,0.00827
0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0.094
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0.03604695
0x2f43640e044957b60755733bbf7974c58e0d7d2e,0.0169
0xb432ca713b50c72049493edfde314abefd23bed9,0.033
0xd16e48e0b418a61a0f47f9af77bc59ede7444b3d,0.036579789666209415
0x88e4f2b28617f8eea8025c3055c360a59bec69ce,0.0181459881034902
0x3cd751e6b0078be393132286c442345e5dc49699,0.2
0x88f26805e47d26a1adbbe976cea9efe9cb2bd48e,0.03643459576994951
0x326c33c81ea44d2ad9184c687179926d086d10a8,0.21
0xf1afb68dfdccd5a102f1148cda1e042de7fcf6f9,0.01
0x3eb3587e066a23d086bca170430762a81296d324,0.01
0x3cd751e6b0078be393132286c442345e5dc49699,0.0360372
0x3cd751e6b0078be393132286c442345e5dc49699,0.00176317
0xc915de0a80d4e54cd84898c6b7be012535106db3,0.00346
0xeafff1987d9fca3d540cfe07bd22a9cb58733fc7,0.04
0xa88e4a192f3ff5e46dcc96efefb38dfec7bb250c,1.0
0x5284e7d92b2da5079adc4d376d9e2ebb0edd7a47,0.024
0x0a0bcf6ee31aacbc47ad40ebce421bb5ec1b8d43,0.002
0xc5967184a24c15df12c76e93d21c54239cee3993,0.01
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.04
0x7a9049d8d1555f50aca1e73305bfa0c36d9d18a1,0.001743472439187681
0x7a9049d8d1555f50aca1e73305bfa0c36d9d18a1,0.001745011883530927
0x3cd751e6b0078be393132286c442345e5dc49699,0.49309285
0x7900bae1bbd63e85bdeec5b76677cb4c1f5384bc,0.25
0x5523f46cc1e83784c8cce92c9a98b725129b0879,0.05
0xeea0ee597fcc96995c9d777d5107a89f84bc037b,0.068
0xf23a63b68671bc75e1e6644f2abacb0c1d8b5bb0,0.1
0x57b4cdb513d257e729f606f90ee5646cf46fae52,0.05002
0x9325c44f3f2c126af8707bd79bedc3c7459e4dc5,0.25
0x5dac2a0fabe8689ebaef5849e20175827d4011f8,0.5
0x320408feb1e086b1fbd27c598a735699ea10bd9a,1.0
0xb881152f9eee29fb1b48c3d1e7c811e3aba2d333,0.34478765
0xe0f0cfde7ee664943906f17f7f14342e76a5cec7,0.33094
0x9e60ac8a2d7e0339101b8a16335480322bdee781,1.8
0x8386e0e11fea85ddc32581bcd9afa1456add5ca2,0.4
0x42a411b5fa93770097857598165b712ec88d31d7,0.1
0x1cbb321967b2a02ae31d75302a1c9ecd9619577c,0.07
0xcd0c431c117785045ce970a2168e85e24b630355,0.14
0xcd0c431c117785045ce970a2168e85e24b630355,0.14
0x06c680491967aa52597eeed3865ab52dfc17d0a7,0.17
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0.01686341
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0.02312151
0x9419c9e7f355febabd4f9c388ab68089ce157877,0.1
0xe646f714d09ce9cef24b9a2fe98cac0af109b126,0.54205527
0x28beb6fd342f7f41c0ebe086f78e43468c7a25c1,0.05
0x8f22f2063d253846b53609231ed80fa571bc0c8f,0.025
0xd851527c6786582c78309d52310e221dfa76c3ca,0.03
0x8697316e0c0437a39b106a958c6603483541a4fe,5.0
0x708396f17127c42383e3b9014072679b2f60b82f,0.49851598
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0.2199978
0xa88e4a192f3ff5e46dcc96efefb38dfec7bb250c,1.0
0x8f22f2063d253846b53609231ed80fa571bc0c8f,0.04
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0.04621357
0x3cd751e6b0078be393132286c442345e5dc49699,0.04530299
0x7f0073e6fac4e88a3827b9b8ddc1aec84602e433,0.1779
0x1d60b58b64b68d84f06d92cd34667425107ca28d,0.03
0x1d60b58b64b68d84f06d92cd34667425107ca28d,0.03
0x1d60b58b64b68d84f06d92cd34667425107ca28d,0.03
0xd551234ae421e3bcba99a0da6d736074f22192ff,0.37295818
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0.02905604
0x3cd751e6b0078be393132286c442345e5dc49699,0.02341402
0xefac568c637201ea0a944b888b8fb98386ef2882,0.1
0x68bdeff9aca67da30ad7e78feacb3685a5c0863f,0.25
0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0.09200002
0xb40259f1ee6b01946315e2040f9c79399702022a,0.05
0xcfdda4491f71d39715009e95d639c27ba7bb42e0,0.03
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0.20571052
0x18af92a9ddaa4327e6789a92e5b53d8d07a83df5,0.06971879
0x8d7ef68d3d17fe776254f4d023b905369c897230,0.002
0x75a09cc18fa729fb48814c9d08c61fc8a9e0b17c,0.024
0x75bb3c4677ac5cf3cc60f0183ab1fe65ad1a7c54,0.014620267784824748
0xf9bda3a4eb8d4d186e2fb1ba8f5ac05f900e061f,0.07040228075819392
0x22a6d12b6d500d173a1c74f61ade047d05d8fac6,0.05
0x22a6d12b6d500d173a1c74f61ade047d05d8fac6,0.05
0xd551234ae421e3bcba99a0da6d736074f22192ff,3.007
0x5ebd280e4a0c2553c1ba3767298c550032f2befb,0.125
0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0.1299
0xdce9cc863b6394ea8ac9e106d1225958a6d436af,0.029
0xb43fb3e80ae805fcb8a76160cd3f10e48ee3a019,0.9
0x3f1bb305cfd4366c7a126cd463f0c98719c8af00,0.02938
0x3f4c933e14c381d4d0970235f6ef8f6bf3ded7df,0.04
0x09ca57ef1a0b6209cb9352c634f4154fa50d000c,0.05828
0x023392e2fa037e74d509a862ba99e4aff0d9de3b,0.012
0x85b931a32a0725be14285b66f1a22178c672d69b,0.142
0xafafff0f65731ef64083fef84e22300a90cc25a0,0.5
0x97b51fc2c0d1863f3f406d44c9fcf4862374f399,0.07
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.0554608
0x086e1e89a9fdbf67541e63e0118c040c8866c843,1.0
0x52eea4149a25f2e88efae0a673eca374f7e1a75a,0.6
0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0.063
0x53c40473dcdfd927c4201ccfe24e314a7d7c3584,0.005205865969774742
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.0484643
0x8396781b7644b78611b488cfde15992e8912fff5,2.3625
0x41e1d3a43e688effc4851ce4abc81d86e2a2b853,0.03832347568375468
0x8c660aca7ba052dfc85309571811f84da6e01806,0.07603
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,0.03835640257857309
0x247b73802353daadafeccd6823f720d6761d1dac,0.00308001
0xe913a5fe3faa5f0fa0d420c87337c7cb99a0c6e5,0.05
0x7c94c3268e1feef264b7298b143334c6e1fbdc09,1.0
0x90a5d61387c4df28da7030b114ccc50f18d66758,0.024262456033527075
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x3e5d54d2bb93969d523f3855f0e2ba9db5729929,0.5
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0.03574109
0x44ff92199fe1c03f0555abe473d2556ccc196f73,0.049656377865173
0xe0d62cc9233c7e2f1f23fe8c77d6b4d1a265d7cd,0.24908833668772296
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0.04976375
0x1a26d060273e5d4cd34564fdc95da34388a98c8c,0.0256
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,1.0
0xab5801a7d398351b8be11c439e05c5b3259aec9b,500.0
0x929fa26bd80d958ee6faf670222d4ee320a0d7ba,0.5
0x153cdb2d1adda3b884fcc3a98f7b064a444d25b7,0.25
0x0de876142a642c3a704a2938fdff8bba7b3b0586,0.005227899056737642
0x723ea9d0acd07279fa4fe19256c1342e56fc6006,0.003359292
0x84d718cd3f47df21eec870c27f7420bcdb81560b,0.08924200502543589
0x9937e86d5af7b782ba77b535ab075c7d54813771,0.1
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.044965
0xdf22d5ad44646b29ff2f65cb462ee862797f2a60,26.0
0x564286362092d8e7936f0549571a803b203aaced,0.0075
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0.05166851
0xb1bf8c88c258789a10144d1c476d47dcb2f41361,1.0
0x0783abc1e6f1eb93b80024a056492e314d949986,0.3
0x46340b20830761efd32832a74d7169b29feb9758,0.0230121608022914
0xedfda531b7c7994cf0c9732e1abb37da99f2f1b4,1e-18
0x699f2eaa789584a330917857c18edc87c3969340,0.027183442021795685
0x6a020399bc38a94d222e47c1d7ac079538ef86cf,1.0
0x3cd751e6b0078be393132286c442345e5dc49699,0.01080365
0xb747a59c7dcc04e3aed5958f1a9b1ebf96e1852f,0.1
0x82acbee0e21ca256f5cbb32b7b141a774457569a,0.34125
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0.28774545
0x3d9f7163654541b7da4915d3c0f600b00bf4099d,0.005
0xef9082944bd910d470f884d9dbf2762b7127035e,0.1
0x93e14a6dcab1ee29ebc477924899823a9ce56f28,0.0051081268326717
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0xddcde5eb45a217647f4c656a80ab1625e966e954,0.1175845995
0x0291eb432cb4a2613a7415018933e3db45bcd769,1.0
0x0291eb432cb4a2613a7415018933e3db45bcd769,1.0
0x0291eb432cb4a2613a7415018933e3db45bcd769,1.0
0x5c9e5571b17d91e6accd4f0c29bbe199af1f7b09,0.0
0x5c9e5571b17d91e6accd4f0c29bbe199af1f7b09,0.0
0xc969a8ad906884532f7afae11569e5502f01cf3a,0.1
0x52a00fbccdad0e7b375354b9cbe49485ce247d9f,0.004232064
0x0d4a3e852302b84f507de11fc095bcd6cf0cc167,0.01285
0xd551234ae421e3bcba99a0da6d736074f22192ff,3.141852
